True value,No.,Si,Ti,Al,Cr,Fe,Ca,Mg,Mn,Na,H2O (ppm)*
1,174,1.936165797,0.023318959,0.109163509,0.022355883,0.249838536,0.790882165,0.827293263,0.004377373,0.022331077,99 
1,175,1.934001033,0.026022969,0.101548886,0.009948494,0.242526765,0.823211376,0.830910536,0.005078271,0.021957954,129 
1,176,1.945124405,0.025590871,0.092079143,0.007170537,0.243203754,0.829903355,0.818062337,0.006620257,0.019658087,87 
1,177,1.955972034,0.023684357,0.073496824,0.005807006,0.255685751,0.790069633,0.857842266,0.007572278,0.018556618,72 
1,178,1.936440233,0.022449398,0.09792736,0.022496907,0.233320673,0.814154637,0.839912792,0.004359456,0.01967356,64 
1,179,1.93450103,0.021059144,0.110711703,0.02548112,0.225242564,0.807037324,0.83603619,0.003143856,0.024440217,60 
1,180,1.967448481,0.020669696,0.065526709,0.004793466,0.262090092,0.789694082,0.847767587,0.007874239,0.020946189,81 
1,181,1.901003097,0.02775936,0.115567462,0.043746537,0.199847467,0.833168847,0.855934108,0.004103985,0.019649643,321 
1,182,1.866237481,0.048114678,0.182950117,0.009900624,0.222825882,0.864056415,0.78060839,0.00384849,0.020842408,294 
1,183,1.911808239,0.038715644,0.121922881,0.007334023,0.209425121,0.868346328,0.811780872,0.003380763,0.021353882,343 
1,184,1.921817244,0.038908754,0.110914019,0.003530351,0.217451275,0.856478744,0.816920424,0.00471989,0.018818295,245 
1,185,1.873952272,0.04540606,0.189273607,0.012243046,0.215514903,0.861141464,0.766975196,0.003720494,0.023312599,213 
1,186,1.814997804,0.060817637,0.226392172,0.008401989,0.22930447,0.893875393,0.754657525,0.004309126,0.026304347,336 
1,187,1.916407578,0.034488564,0.11788262,0.013291796,0.200876937,0.862558043,0.822699651,0.005702249,0.016298426,229 
1,188,1.921666957,0.033777343,0.111040877,0.009197841,0.20871386,0.852273127,0.830842112,0.004583936,0.021486088,182 
1,189,1.869121292,0.044159854,0.178802152,0.012472206,0.213192267,0.870852388,0.784376683,0.002923881,0.028211906,342 
1,190,1.915187766,0.038806266,0.116307871,0.003695438,0.217177597,0.874291171,0.806125682,0.002945515,0.018270419,182 
1,191,1.846440762,0.047159569,0.179608232,0.005581027,0.234136279,0.881321532,0.801627357,0.005093316,0.022232214,241 
1,192,1.891769487,0.033016797,0.121459566,0.004861908,0.229147513,0.859830385,0.85742729,0.003819712,0.019221907,280 
1,193,1.896694033,0.033103774,0.117294816,0.005286459,0.226498985,0.86289352,0.851395331,0.003712759,0.023264133,250 
1,194,1.899233407,0.031014962,0.130934673,0.006093581,0.225810882,0.859910527,0.831263824,0.004519539,0.023421726,126 
1,195,1.921955922,0.025363596,0.084614735,0.011310711,0.213492477,0.819908075,0.910519615,0.004206587,0.02342676,270 
1,196,1.8771007,0.044985876,0.163588654,0.008325225,0.230894253,0.879107125,0.771479908,0.003384177,0.025340018,476 
1,197,1.898694176,0.034060532,0.114913177,0.004165826,0.214759291,0.881547505,0.843727995,0.004589574,0.019128369,489 
1,198,1.898185875,0.041306213,0.143365131,0.004658037,0.229327568,0.858274321,0.794820216,0.004421771,0.022774476,340 
1,199,1.905458077,0.037054191,0.111199661,0.003966074,0.221535044,0.857029802,0.849387823,0.004248965,0.019596925,353 
1,200,1.88748288,0.043193209,0.147071124,0.005646649,0.222900968,0.866201078,0.803396564,0.004940882,0.024215639,386 
1,201,1.917093163,0.031423496,0.113177355,0.009464055,0.208483525,0.858329583,0.837961875,0.004376819,0.018956979,268 
1,202,1.944233813,0.025169102,0.092173766,0.009637994,0.202009071,0.796868749,0.89596022,0.004849833,0.013179003,283 
1,203,1.902291556,0.039768394,0.122037684,0.006675409,0.219447682,0.865295521,0.822196152,0.004893167,0.018596654,289 
1,204,1.913311149,0.03501156,0.114925935,0.007479428,0.216069345,0.861614474,0.830203156,0.003091599,0.017475999,431 
1,205,1.917771711,0.029079411,0.102632448,0.015988618,0.219052074,0.798536973,0.89584163,0.00514499,0.016660894,333 
1,206,1.924994244,0.024971448,0.096183368,0.019806859,0.222959592,0.778786694,0.908846523,0.00511657,0.016670511,190 
1,207,1.82866192,0.052068284,0.198406777,0.042370884,0.219090201,0.848143008,0.796362348,0.004682658,0.014438094,346 
1,208,1.834827916,0.044841289,0.221483733,0.028714514,0.218300414,0.844081625,0.782840289,0.003463554,0.029767954,208 
1,209,1.88807377,0.04124176,0.131611702,0.006447523,0.226183815,0.859183134,0.832117522,0.003612132,0.024515747,443 
1,210,1.901454679,0.037784727,0.120067672,0.006822431,0.219306308,0.861581003,0.835852451,0.002278149,0.020280434,352 
1,211,1.880706716,0.040551033,0.133655415,0.00409409,0.234477957,0.858384378,0.841238619,0.004163629,0.024446103,243 
1,212,1.840882284,0.043636997,0.194530789,0.016049317,0.219755871,0.865247911,0.811525932,0.003729598,0.024382575,145 
1,213,1.831423465,0.046565477,0.225481869,0.013127769,0.235874245,0.863719295,0.770710904,0.003873196,0.023764406,83 
1,214,1.907801934,0.031300756,0.125989528,0.005612501,0.253402272,0.86265181,0.787421355,0.005063435,0.028759766,224 
1,215,1.921723913,0.02394769,0.099153072,0.004436014,0.242349279,0.813691864,0.87961572,0.006074293,0.019884611,300 
1,216,1.86848572,0.036761381,0.165605716,0.007374182,0.254615603,0.861652003,0.796644157,0.003680399,0.025129429,217 
1,217,1.899289417,0.022309665,0.123031664,0.025000633,0.185081695,0.821921355,0.911923635,0.003250319,0.024682054,130 
1,218,1.926789553,0.022208444,0.091830916,0.019023286,0.201746022,0.802680027,0.915450814,0.004508058,0.019062427,135 
1,219,1.923552599,0.020512121,0.093399625,0.01578689,0.192174279,0.837391082,0.902949618,0.003782745,0.02025246,138 
1,220,1.908425038,0.028438805,0.096934539,0.00896361,0.216897257,0.828763323,0.908195001,0.003910002,0.01639729,85 
1,221,1.915587274,0.031737064,0.098261178,0.006199407,0.209715634,0.837968264,0.884394371,0.005357138,0.018717456,183 
1,222,1.834355728,0.050046416,0.201971486,0.010753346,0.214208415,0.881146553,0.799693815,0.003734622,0.025719506,232 
1,223,1.898203806,0.031429765,0.127759435,0.011581038,0.195285913,0.872665191,0.848559781,0.003235266,0.022217792,250 
1,224,1.893966015,0.036498115,0.159332034,0.004526265,0.218411706,0.862008595,0.794993677,0.005036821,0.024062434,251 
1,225,1.934633869,0.024567321,0.106275973,0.008842022,0.21394371,0.819913087,0.860451627,0.003489944,0.020899585,362 
1,226,1.912917719,0.037452606,0.111144554,0.000265844,0.247580457,0.849006184,0.81730271,0.006170809,0.023325607,180 
1,227,1.90172176,0.038027074,0.111248766,0.004153989,0.213463507,0.865507925,0.852609151,0.002556546,0.022325271,353 
1,228,1.805815027,0.068451665,0.240999994,0.013076334,0.246491264,0.857486072,0.742598462,0.005082645,0.031777584,197 
1,229,1.875974493,0.045896763,0.157219659,0.011541712,0.200459281,0.874684999,0.809717642,0.004247505,0.025640099,416 
1,230,1.928820077,0.032016522,0.109092153,0.005683149,0.20953149,0.843867856,0.837133044,0.003703324,0.022127383,242 
1,231,1.869901808,0.040823828,0.147053521,0.009633003,0.209305912,0.886756378,0.830458659,0.002762613,0.026095451,377 
1,232,1.922758235,0.031601699,0.107465567,0.00558129,0.218249037,0.832058125,0.85589018,0.005381453,0.017217533,190 
1,233,1.918231567,0.03347637,0.111075386,0.006238443,0.21841309,0.838858039,0.849674275,0.00368849,0.018618817,207 
1,234,1.910960297,0.034967074,0.132372245,0.00484702,0.213294741,0.840597685,0.832637205,0.004097892,0.021339048,310 
1,235,1.9154046,0.027460169,0.124583132,0.004382992,0.216446414,0.819582046,0.869495766,0.005227792,0.018559712,34 
1,236,1.924054223,0.025317011,0.124061467,0.008281233,0.223568315,0.797526436,0.865248418,0.005323149,0.017601072,22 
1,237,1.862128164,0.037935301,0.173040849,0.016560911,0.242808809,0.854291713,0.801497032,0.004269505,0.023383844,37 
1,238,1.923953413,0.026785552,0.122591745,0.007499626,0.216531444,0.813241736,0.859048978,0.005095848,0.017533337,27 
1,239,1.83398129,0.053123964,0.203160196,0.012407819,0.254086246,0.844024299,0.784972787,0.004845353,0.028969561,26 
1,240,1.916720651,0.036470963,0.105442526,0.006541987,0.231644216,0.852304304,0.824548519,0.004588599,0.022302756,44 
1,241,1.888767133,0.025407086,0.154749254,0.02177199,0.189985835,0.818194825,0.877777352,0.003318716,0.034903005,17 
1,242,1.919653852,0.022855612,0.119101072,0.007806349,0.217113174,0.781328342,0.909130373,0.004414753,0.020069512,39 
1,243,1.899702433,0.02979897,0.134974041,0.005138631,0.225879334,0.819287861,0.870732999,0.003722238,0.022411508,17 
1,244,1.91024494,0.026629145,0.114706895,0.015342079,0.193409534,0.829885462,0.891520709,0.004257809,0.019564987,24 
1,245,1.914682599,0.028484943,0.131754003,0.00993353,0.219200458,0.844937685,0.820900167,0.003975125,0.024146078,22 
1,246,1.930145462,0.02838385,0.108689074,0.012233976,0.21208378,0.855885549,0.817414496,0.004316732,0.021696428,22 
1,247,1.844483935,0.045528069,0.190646248,0.014591722,0.21116675,0.896563966,0.787754995,0.002836546,0.025756396,22 
1,248,1.867004709,0.025923716,0.207001597,0.01192363,0.230873979,0.755452468,0.881726873,0.003618285,0.026792758,24 
1,249,1.887496002,0.043815265,0.123185473,0.013535998,0.254383179,0.857016119,0.803848492,0.004644269,0.0248064,20 
1,250,1.887264435,0.020086456,0.168073508,0.025498371,0.218302471,0.767386927,0.891000368,0.00431817,0.02571489,26 
1,251,1.90107679,0.020674407,0.130135891,0.018240054,0.194924244,0.851234793,0.870144963,0.003650185,0.025067198,22 
1,252,1.8875495,0.029701678,0.165538424,0.018239394,0.232039417,0.798811576,0.839944112,0.004033133,0.026122532,25 
1,253,1.922802412,0.016266057,0.130276037,0.019448494,0.19262708,0.802328792,0.88451297,0.003912519,0.027081983,38 
1,254,1.939257198,0.015330301,0.122216219,0.003491044,0.243440201,0.708007157,0.932951948,0.005298408,0.021831699,24 
1,255,1.924612777,0.016415381,0.11583848,0.017257749,0.201900754,0.754952559,0.945676828,0.002973059,0.025592284,22 
1,256,1.857686786,0.034260758,0.182839669,0.02832581,0.207176625,0.845839487,0.82617866,0.003852487,0.027323905,258 
1,257,1.855555078,0.037810792,0.197357846,0.015257097,0.246726113,0.830540311,0.800960433,0.003035114,0.024823756,273 
1,258,1.875935947,0.030570258,0.170020837,0.032693619,0.195913076,0.862634004,0.809338021,0.00362765,0.02233529,293 
1,259,1.865802405,0.027742609,0.161971374,0.035082317,0.190330423,0.882687049,0.828954954,0.002661983,0.025390055,135 
1,260,1.929764116,0.026896586,0.096131281,0.015194803,0.201900503,0.81901652,0.888584489,0.002108468,0.016041177,146 
1,261,1.919834658,0.031634921,0.101325006,0.001954628,0.275544805,0.779064982,0.870991892,0.005901407,0.020989884,191 
1,262,1.955007212,0.023711782,0.093468045,0.007316622,0.208163734,0.825223484,0.846319628,0.00390376,0.015035504,157 
1,263,1.813656277,0.055678124,0.229127052,0.014507477,0.226659361,0.876267918,0.775022541,0.003567077,0.028725017,281 
1,264,1.944017741,0.020014236,0.091118448,0.01877753,0.169211633,0.84318727,0.879491374,0.003326905,0.021210088,161 
